iteration,i_squared,tau_squared,pooled_effect,icrd
90,0.0,0.0,0.4447659186899673,0.1875
91,0.0,0.0,0.5010599114376662,0.1875
92,0.0,0.0,0.5521712948776768,0.1875
93,33.762839482539704,0.010526263089638698,0.48267217096997445,0.1875
94,20.288643150960155,0.005279946522339552,0.5239578287501586,0.1875
95,0.0,0.0,0.4682950149882622,0.1875
96,25.095757096673243,0.006960307254985421,0.5342201934908593,0.1875
97,0.0,0.0,0.5162848258147368,0.1875
98,0.0,0.0,0.49960744038073,0.1875
99,14.641273658016413,0.0035422787736843243,0.4887818373856327,0.1875
100,38.95640101482685,0.01323109131759882,0.513393904385228,0.1875
101,39.42412371225142,0.013453174554016014,0.48862759880227813,0.1875
102,32.96071406720778,0.0101232097794549,0.45700096237555715,0.08750000000000001
103,0.0,0.0,0.4855373706366973,0.1875
104,0.0,0.0,0.4973326052845999,0.1875
105,0.0,0.0,0.47103380995997335,0.1875
106,0.0,0.0,0.49446068575143853,0.1875
107,0.0,0.0,0.48196981398795674,0.1875
108,5.804315361493314,0.001268701475693342,0.46462214565704746,0.08750000000000001
109,0.0,0.0,0.5228133011596041,0.07500000000000001
110,29.061735627860237,0.008441206167374753,0.4649208178207332,0.1875
111,50.502216786727026,0.02122337314075461,0.5335381731257676,0.1875
112,22.149598043452944,0.005897179439571783,0.5169313964553954,0.1875
113,0.0,0.0,0.5349774578720456,0.1875
114,0.0,0.0,0.5008612859174122,0.08750000000000001
115,7.8310901875500365,0.0017457233766252727,0.4455188501456176,0.1875
116,38.661110450969396,0.012987441469998359,0.46133735765424266,0.1875
117,24.903703052322413,0.006873859157430123,0.5164819753912363,0.07500000000000001
118,24.59222732743342,0.006819368426275503,0.5828706667093434,0.1875
119,0.0,0.0,0.5148348016148987,0.1875
120,0.0,0.0,0.4746716206442846,0.1875
121,21.067571813174936,0.005532550454553426,0.5177173905935456,0.1875
122,0.0,0.0,0.5685878965323262,0.1875
123,0.0,0.0,0.49038487149586385,0.17500000000000002
124,5.780453254471344,0.0012735509984441462,0.5323813531339804,0.1875
125,0.0,0.0,0.51069748558099,0.17500000000000002
126,0.0,0.0,0.4915841975069643,0.1875
127,0.0,0.0,0.5105208986092599,0.1875
128,0.0,0.0,0.5822518929131212,0.08750000000000001
129,0.0,0.0,0.4888132481614893,0.08750000000000001
130,0.0,0.0,0.38277658765808126,0.08750000000000001
131,1.0858729056919512,0.00022668418887859525,0.49055200895215906,0.1875
132,0.0,0.0,0.5105407994355112,0.1875
133,30.768492915346357,0.00926437609322056,0.5585026109284018,0.1875
134,0.0,0.0,0.5382909508607739,0.1875
135,38.130213086108505,0.01269635606564097,0.45964641545369456,0.1875
136,0.0,0.0,0.4938595195592539,0.17500000000000002
137,0.0,0.0,0.5019743364670476,0.1875
138,18.60851904737812,0.004726210781467045,0.49605454831445855,0.1875
139,1.01065877239026,0.00020932617427589539,0.42687695803554226,0.1875
140,0.0,0.0,0.5316376391781585,0.1875
141,29.6795588214935,0.008702176223666647,0.4705746755542271,0.1875
142,0.0,0.0,0.5214335828670636,0.08750000000000001
143,59.8297501776212,0.030809532112321385,0.47981986150511,0.1875
144,0.0,0.0,0.4259875241014819,0.1875
145,0.0,0.0,0.5315450068905324,0.1875
146,29.049522011131522,0.0085438836098515,0.5668017794544945,0.17500000000000002
147,0.0,0.0,0.47358394910394186,0.1875
148,15.24914119949748,0.0037393063054229777,0.5393629009718016,0.1875
149,0.8567008573881221,0.00017783945746377845,0.46201894179497877,0.1875
150,19.649549062421574,0.005088468399282351,0.547742835232165,0.08750000000000001
151,0.0,0.0,0.5350950947301839,0.1875
152,20.941945203806938,0.005439484348089637,0.43666909468096504,0.1875
153,0.0,0.0,0.5673215504456849,0.1875
154,46.632440185702215,0.01796528399123678,0.4361794400167771,0.1875
155,0.0,0.0,0.5242469895970836,0.1875
156,0.0,0.0,0.5784443467455959,0.037500000000000006
157,0.0,0.0,0.5733249660752654,0.1875
158,0.0,0.0,0.4773697419065471,0.1875
159,0.0,0.0,0.4196005514437562,0.1875
160,9.584030227474633,0.0021654625737289783,0.38888335973443655,0.1875
161,20.118981318108194,0.005216219083160328,0.5110569392315285,0.08750000000000001
162,0.0,0.0,0.5050729970769532,0.1875
163,0.0,0.0,0.5139238656451076,0.1875
164,0.0,0.0,0.49920810676536703,0.1875
165,0.0,0.0,0.5454925916626255,0.1875
166,16.512794307224716,0.004079764075797795,0.4781964125320048,0.1875
167,0.0,0.0,0.5342068061189517,0.17500000000000002
168,0.0,0.0,0.5276893318281755,0.1875
169,0.0,0.0,0.4808725277605743,0.08750000000000001
170,0.0,0.0,0.5555461496536631,0.1875
171,0.0,0.0,0.5598143334311403,0.08750000000000001
172,0.0,0.0,0.500414511657575,0.1875
173,23.233800551067535,0.006353236680583257,0.610347753964711,0.1875
174,0.0,0.0,0.5119668744538698,0.1875
175,0.0,0.0,0.5189110925187492,0.1875
176,0.0,0.0,0.49429783897250723,0.1875
177,0.0,0.0,0.5074980885762792,0.1875
178,0.0,0.0,0.6332603682679783,0.17500000000000002
179,44.720669387402125,0.016806229574462737,0.5265232957042136,0.08750000000000001
180,0.0,0.0,0.5208416662767038,0.1875
181,0.0,0.0,0.46385296255867375,0.08750000000000001
182,0.0,0.0,0.4786802178976203,0.037500000000000006
183,45.102799161928715,0.017099630817437195,0.5409903270296819,0.1875
184,0.0,0.0,0.5286147765041161,0.1875
185,0.0,0.0,0.576456783912032,0.1875
186,0.0,0.0,0.5452489645490921,0.1875
187,0.0,0.0,0.4622951596421041,0.08750000000000001
188,27.605600962504585,0.007883388858981042,0.494294410931227,0.1875
189,0.0,0.0,0.5382543579051043,0.1875
190,0.0,0.0,0.506865431752022,0.1875
191,0.0,0.0,0.42327301787588495,0.1875
192,0.0,0.0,0.5316140471823758,0.08750000000000001
193,0.0,0.0,0.4922550462588191,0.08750000000000001
194,6.473648809941178,0.001436188555099947,0.5287206212531407,0.1875
195,0.0,0.0,0.45798057999707836,0.1875
196,0.0,0.0,0.4873948428021152,0.1875
197,0.0,0.0,0.574880398210487,0.1875
198,11.38074518875116,0.002677100051011523,0.5632484013889293,0.1875
199,0.0,0.0,0.4789839112041258,0.1875
200,16.090789550760178,0.00399307463726697,0.5540188968730041,0.1875
201,26.07363282653653,0.007355061540628053,0.5627434815351943,0.17500000000000002
202,0.0,0.0,0.5137311566611247,0.17500000000000002
203,0.0,0.0,0.43819816720854077,0.1875
204,0.0,0.0,0.45296349862126667,0.08750000000000001
205,21.579567289399545,0.005700368868189646,0.5124615061118587,0.1875
206,22.831293374002833,0.006106120879249601,0.4812388491030965,0.1875
207,17.962801381152797,0.004524835840741624,0.4935371474015973,0.1875
208,0.0,0.0,0.4663649439820618,0.17500000000000002
209,0.0,0.0,0.4490309084547799,0.1875
210,47.75090889203077,0.01888111859398943,0.47935330991325154,0.1875
211,0.0,0.0,0.5025538672855817,0.1875
212,0.0,0.0,0.5077359756689541,0.1875
213,1.5995371168105863,0.00033881810242442474,0.5639216545592328,0.1875
214,0.0,0.0,0.5314699672908302,0.1875
215,0.0,0.0,0.44387270547287433,0.1875
216,11.981784087338193,0.002810601885240449,0.48740711169324646,0.1875
217,22.71965895260645,0.0060822097499961154,0.5016237006015088,0.17500000000000002
218,0.0,0.0,0.5512972289481062,0.1875
219,0.0,0.0,0.4993638234143205,0.1875
220,0.0,0.0,0.5513597235125296,0.1875
221,0.0,0.0,0.5304914802402925,0.08750000000000001
222,0.0,0.0,0.45059831430002967,0.1875
223,0.0,0.0,0.5244346940625296,0.1875
224,34.98542430400094,0.011157412175726609,0.51560154818149,0.1875
225,0.0,0.0,0.4818783856065311,0.1875
226,0.0,0.0,0.47151971258226194,0.1875
227,0.0,0.0,0.5288127999504828,0.037500000000000006
228,7.682046763682599,0.0017210390762904587,0.5027086213920907,0.1875
229,0.0,0.0,0.46336567294534053,0.1875
230,0.0,0.0,0.4790641400901626,0.08750000000000001
231,0.0,0.0,0.4690125115898973,0.1875
232,11.029823436571837,0.002585599969421953,0.5669629145261086,0.1875
233,0.0,0.0,0.472103507072958,0.1875
234,0.0,0.0,0.5190828516609608,0.1875
235,44.5478539600738,0.0165622134107999,0.46286878379803226,0.1875
236,0.0,0.0,0.49747169014184695,0.1875
237,0.0,0.0,0.4908302787985479,0.08750000000000001
238,0.0,0.0,0.5396876666224736,0.1875
239,0.0,0.0,0.48118361692131234,0.1875
240,0.0,0.0,0.49698409170925767,0.08750000000000001
241,43.47536370399102,0.015863183852936984,0.4669095973313916,0.1875
242,0.0,0.0,0.5519300956858977,0.1875
243,48.44806509719695,0.019573296848952627,0.5444465574175205,0.1875
244,0.0,0.0,0.429899337072375,0.1875
245,6.16927583047051,0.0013657154160093147,0.5371617334766112,0.17500000000000002
246,0.0,0.0,0.5243768771757498,0.1875
247,0.0,0.0,0.5487047847970696,0.1875
248,0.0,0.0,0.5277953636106967,0.1875
249,0.0,0.0,0.49708245170009263,0.1875
250,0.0,0.0,0.5206562880488164,0.1875
251,0.0,0.0,0.5423798068913246,0.1875
252,3.443678067088126,0.0007392638827016397,0.5212211655627673,0.1875
253,0.0,0.0,0.5803511527720815,0.1875
254,0.0,0.0,0.5082163395235986,0.1875
255,0.0,0.0,0.5107022365328224,0.1875
256,0.0,0.0,0.4702846751344757,0.1875
257,47.51794898222828,0.01856676001033194,0.410180409633759,0.1875
258,0.0,0.0,0.5109736080990348,0.1875
259,28.913162357647167,0.00846859784706025,0.5502754893999668,0.1875
260,0.0,0.0,0.447640715293485,0.1875
261,0.0,0.0,0.5097343277530693,0.1875
262,0.0,0.0,0.521672896010357,0.08750000000000001
263,0.0,0.0,0.4674778274865485,0.1875
264,0.0,0.0,0.5269729602562595,0.08750000000000001
265,0.0,0.0,0.4547313021185695,0.1875
266,0.0,0.0,0.41301741322398305,0.1875
267,0.0,0.0,0.48403197387393326,0.07500000000000001
268,13.32061529367371,0.0031855455583219274,0.5196666901729491,0.1875
269,0.0,0.0,0.5464330414374861,0.1875
270,0.0,0.0,0.3981186088045912,0.1875
271,36.53466891815009,0.011955822026459041,0.5281205141280758,0.1875
272,52.27213028787635,0.022569994201984158,0.4535125448021719,0.1875
273,0.8552551253965434,0.00017748178732465532,0.45915329915714537,0.1875
274,28.541620239828514,0.00830395194336273,0.5390227683940713,0.1875
275,16.21497713153207,0.003985527213395765,0.46422686876667246,0.1875
276,5.288544661520058,0.0011626935823361264,0.5558840734862723,0.1875
277,0.0,0.0,0.5798673719636606,0.1875
278,59.888428243823725,0.031116281132241724,0.54108618779878,0.17500000000000002
279,32.53611897968046,0.009992211678289164,0.5104801786628886,0.1875
280,0.0,0.0,0.4934069711540194,0.1875
281,0.0,0.0,0.5129733779984981,0.1875
282,34.319400915936825,0.010709500243824,0.4132678433539549,0.1875
283,37.25520915652306,0.012284842923016164,0.4971534869598394,0.1875
284,0.0,0.0,0.5500838022910945,0.17500000000000002
285,7.226039221006351,0.0016146111659835981,0.5212321553338932,0.08750000000000001
286,22.90795932480392,0.006157210683022615,0.5142891850728438,0.1875
287,5.790962785109811,0.0012797918421331657,0.5549301255134373,0.1875
288,41.21277352325301,0.014729303713220707,0.6112461753002624,0.15000000000000002
289,6.127688248183514,0.001363544727755359,0.5789734530507835,0.1875
290,0.0,0.0,0.44277302546793257,0.1875
291,0.0,0.0,0.42144723694792363,0.1875
292,0.0,0.0,0.5189848122790774,0.1875
293,31.090006235826973,0.009315385814453025,0.4822229479507315,0.08750000000000001
294,39.10796884338806,0.013310442728846428,0.510282812297231,0.1875
295,3.1319001599060323,0.0006744273883600233,0.5694436216105749,0.1875
296,19.32950607302843,0.00496155768131625,0.5097296790093172,0.1875
297,10.93892499495372,0.002534751042864717,0.48371108242515626,0.1875
298,0.0,0.0,0.42969942619110074,0.1875
299,21.892791567587153,0.005808191214373262,0.5149949242007661,0.1875
300,0.0,0.0,0.459027228407878,0.1875
301,49.58258122091841,0.020271024465873082,0.4578736600475042,0.08750000000000001
302,8.826287860859198,0.0019882642450851982,0.441606292300084,0.17500000000000002
303,31.991652856561824,0.00985264361657229,0.592660511667043,0.1875
304,33.08550635768995,0.010194022636184028,0.468785842329677,0.08750000000000001
305,15.858336515215857,0.003946035046643879,0.5937676125143709,0.1875
306,38.61370461916253,0.012934718507422688,0.4426056976444693,0.1875
307,0.0,0.0,0.46582484687429143,0.1875
308,33.79204216931178,0.010513636494827736,0.46080586678979785,0.1875
309,7.51443915876653,0.001688108212615377,0.5388569511053605,0.1875
310,35.166577742776056,0.011180588356170158,0.4659864691233185,0.1875
311,0.0,0.0,0.5501131370728971,0.17500000000000002
312,32.068060660816684,0.00969632946492009,0.4353033253643373,0.1875
313,0.0,0.0,0.40447157073143997,0.1875
314,27.458475867418215,0.007846147860879128,0.5159227647699308,0.1875
315,8.53109575703375,0.0019267837849181707,0.4930388703430034,0.1875
316,0.0,0.0,0.4013355003693353,0.1875
317,13.407939624027124,0.0032120791771143944,0.5256215611246586,0.1875
318,0.0,0.0,0.5100512785276411,0.1875
319,0.0,0.0,0.5531537138491203,0.17500000000000002
320,40.734951720515504,0.014177093228561446,0.4691719768295659,0.08750000000000001
321,0.0,0.0,0.4937760310039749,0.1875
322,0.0,0.0,0.4124146224590604,0.1875
323,0.0,0.0,0.5261109630941433,0.15000000000000002
324,0.0,0.0,0.4758435848851779,0.1875
325,0.0,0.0,0.4708172278813617,0.1875
326,0.0,0.0,0.5658046705171595,0.1875
327,0.0,0.0,0.4580765358597986,0.1875
328,0.0,0.0,0.4695868418756311,0.17500000000000002
329,0.0,0.0,0.5645407232486666,0.07500000000000001
330,0.0,0.0,0.6358549361011312,0.1875
331,0.0,0.0,0.5194823769995212,0.1875
332,0.0,0.0,0.48300663864256166,0.1875
333,0.0,0.0,0.5165802949728645,0.1875
334,0.0,0.0,0.5191087189730857,0.1875
335,2.7850997789288385,0.0005904398174618711,0.4738967801355846,0.1875
336,0.0,0.0,0.47371082201388276,0.1875
337,0.0,0.0,0.4884315186730632,0.1875
338,0.0,0.0,0.5246917348105566,0.1875
339,46.14091036687883,0.017886260403071456,0.5640944268796,0.1875
340,0.0,0.0,0.4915389818208898,0.1875
341,57.242936253335095,0.027793498928881367,0.5127021790035713,0.1875
342,9.417705408030296,0.002136055271779515,0.4445820177426471,0.1875
343,0.0,0.0,0.4983880277832903,0.1875
344,0.0,0.0,0.5209758680467882,0.1875
345,28.578508395699693,0.008316125942455859,0.5363517437890223,0.1875
346,0.0,0.0,0.5015098268590081,0.17500000000000002
347,0.0,0.0,0.5526808535655215,0.08750000000000001
348,0.0,0.0,0.4847038586801766,0.1875
349,0.0,0.0,0.40341103246741417,0.1875
350,0.0,0.0,0.49542847544509167,0.1875
351,0.0,0.0,0.4657744916845113,0.1875
352,7.49259173779987,0.0016719920396667876,0.4869386697996627,0.1875
353,0.0,0.0,0.5340557610566368,0.1875
354,11.160421017653432,0.0025829914133477043,0.4512632801538815,0.1875
355,0.0,0.0,0.48412211693391843,0.1875
356,0.0,0.0,0.5716626323476158,0.1875
357,0.0,0.0,0.4285357107332887,0.1875
358,0.0,0.0,0.43257666922198074,0.1875
359,5.112657699596925,0.0011032242450930117,0.41292829786679575,0.1875
360,40.0630415246585,0.013845893944193685,0.5057575745324978,0.1875
361,53.65882265224119,0.023926789885854234,0.47663046708266904,0.1875
362,0.0,0.0,0.5610897696613985,0.1875
363,21.425716946045757,0.005616341528217767,0.464064585783415,0.1875
364,0.0,0.0,0.5095503888256061,0.1875
365,39.9879695473607,0.013800098211583643,0.5042217928998994,0.08750000000000001
366,47.25044396133245,0.01865747951644947,0.5455755444688024,0.08750000000000001
367,46.4180400762184,0.018157194112528606,0.5921707510536957,0.1875
368,6.591127365334806,0.001469847191636375,0.5584829458444445,0.1875
369,0.0,0.0,0.43382493696605373,0.17500000000000002
370,0.0,0.0,0.49696715973089334,0.1875
371,8.70317103988407,0.0019805862451072755,0.538530401761156,0.1875
372,0.0,0.0,0.534032766931342,0.1875
373,25.75200754937165,0.0072397066524722406,0.5697817286798456,0.1875
374,0.0,0.0,0.5442195395326915,0.1875
375,0.0,0.0,0.44853006715532195,0.1875
376,38.9129426458185,0.01325918999385372,0.5444602622039555,0.1875
377,24.30728767405091,0.006614854649948064,0.46396347637032104,0.08750000000000001
378,20.79589019555913,0.0054361717796455504,0.5084545051928457,0.1875
379,30.173989761486762,0.008895338621575774,0.4559475053236791,0.1875
380,0.0,0.0,0.46830182795190806,0.15000000000000002
381,12.476642441512444,0.0029402899735729905,0.4787851806288913,0.1875
382,55.169181610447446,0.025766371244530097,0.5795854790825381,0.17500000000000002
383,14.742833001238306,0.003561741270397026,0.46615590602250173,0.07500000000000001
384,0.0,0.0,0.46610231713692424,0.1875
385,0.0,0.0,0.5275370092477037,0.08750000000000001
386,51.88532209617224,0.022243280048330497,0.4623686696232772,0.1875
387,47.865164010785264,0.01900527184933394,0.49606824531649496,0.1875
388,0.0,0.0,0.49432705440132574,0.08750000000000001
389,0.0,0.0,0.5459445616276817,0.1875
390,0.0,0.0,0.48913365144654547,0.1875
391,18.024053841136332,0.0045757910462067035,0.5494593133723202,0.1875
392,49.40757461216761,0.02035027569172513,0.5480173540629169,0.1875
393,1.206270945878773,0.00025094142989365954,0.4494141693421836,0.17500000000000002
394,2.7224987143925286,0.0005799553300560766,0.5192124325410177,0.1875
395,0.0,0.0,0.5785889708767952,0.1875
396,0.0,0.0,0.513125575045186,0.1875
397,0.6358674982475754,0.0001317492273284985,0.46505814205575485,0.1875
398,5.072368481347999,0.0011046492158789188,0.49951892657067337,0.15000000000000002
399,18.179114953260488,0.0046431797699363455,0.5800880470451034,0.1875
400,18.735325451901126,0.004808134181717787,0.5650585157745438,0.08750000000000001
401,0.0,0.0,0.4846845544634844,0.1875
402,0.0,0.0,0.4376442721567857,0.1875
403,0.0,0.0,0.44328327536554574,0.1875
404,0.0,0.0,0.5027801163011124,0.1875
405,25.686073885493826,0.007148898378705145,0.4985376565719928,0.1875
406,0.0,0.0,0.4952191064706973,0.1875
407,0.0,0.0,0.5472718888679892,0.1875
408,0.0,0.0,0.48670855204778485,0.17500000000000002
409,3.1979554741454996,0.0006824366577823904,0.49355064958203726,0.1875
410,46.65602136615073,0.018381284450521014,0.6108357270163667,0.08750000000000001
411,0.0,0.0,0.5204543471149441,0.08750000000000001
412,0.0,0.0,0.5116092015046795,0.08750000000000001
413,0.0,0.0,0.4579529306662034,0.17500000000000002
414,31.429788098142335,0.009575810341023446,0.5744814502883565,0.17500000000000002
415,0.0,0.0,0.4762081239899604,0.08750000000000001
416,0.0,0.0,0.50596271143644,0.1875
417,0.0,0.0,0.4897864677464092,0.08750000000000001
418,25.54046766259908,0.007128937249523333,0.5373367124018174,0.1875
419,0.0,0.0,0.4954199381943161,0.1875
420,10.026819484378507,0.002304658141193173,0.5013806352533795,0.1875
421,0.0,0.0,0.5373349554516741,0.17500000000000002
422,0.0,0.0,0.4665266634476331,0.1875
423,0.0,0.0,0.4807220253070494,0.1875
424,23.888465890269007,0.006501499761999035,0.5115775756663967,0.1875
425,0.0,0.0,0.5034541586393529,0.1875
426,0.0,0.0,0.49027561447910506,0.08750000000000001
427,6.221202381016601,0.001377020149918501,0.5318001024882517,0.1875
428,57.14461592192119,0.027676651176526207,0.5111443340996832,0.1875
429,0.0,0.0,0.45191893102703107,0.1875
430,57.158482919278875,0.02757667456573681,0.4758289933656903,0.1875
431,21.647138715126456,0.0056872769006100846,0.45906901017354795,0.1875
432,0.0,0.0,0.5225636775404068,0.1875
433,0.0,0.0,0.500614392965885,0.1875
434,0.0,0.0,0.47877385682341195,0.1875
435,0.0,0.0,0.5209034144754365,0.1875
436,0.0,0.0,0.41830283575522953,0.08750000000000001
437,13.847149871307787,0.003316475752957086,0.4818327104492494,0.1875
438,33.34536433435867,0.010287233385881153,0.4450735200495928,0.1875
439,0.0,0.0,0.4842366676788148,0.17500000000000002
440,0.0,0.0,0.5674325280577481,0.17500000000000002
441,10.028822878185165,0.002304978813545638,0.5006497912006341,0.17500000000000002
442,0.0,0.0,0.506462304181598,0.17500000000000002
443,21.14753418911639,0.005499216282623433,0.4227505599614148,0.1875
444,0.0,0.0,0.5248344431387244,0.1875
445,0.0,0.0,0.5959773443568364,0.1875
446,19.687564985655268,0.005052063683004111,0.46985741764407724,0.1875
447,0.0,0.0,0.5044930906923639,0.1875
448,14.198260126156464,0.003413557411698858,0.47942106035269383,0.08750000000000001
449,0.0,0.0,0.4932448607465569,0.1875
450,32.601302366572135,0.009995243557576833,0.4884781863015821,0.17500000000000002
451,9.632457058428022,0.002222690347320947,0.5657979049906939,0.1875
452,41.033112415566734,0.014440787694717272,0.5199321719911827,0.1875
453,9.998443223972647,0.002303232473377165,0.521815767830233,0.08750000000000001
454,0.0,0.0,0.4911712891358454,0.1875
455,24.89515157636316,0.006871489649784538,0.5173835164691161,0.17500000000000002
456,35.226639125479956,0.011306680281261893,0.5368691955158237,0.1875
457,33.92027521640195,0.010526993576643365,0.4190381126863581,0.1875
458,0.0,0.0,0.5307715174676777,0.0125
459,18.936280502612373,0.00483094945855082,0.4995104605559119,0.1875
460,0.0,0.0,0.4545609904255747,0.08750000000000001
461,0.0,0.0,0.495099086577622,0.1875
462,0.0,0.0,0.4699139009340297,0.1875
463,32.7036561557103,0.010071989993316106,0.513143240014568,0.17500000000000002
464,0.0,0.0,0.5242863819668513,0.15000000000000002
465,41.34689105806279,0.014561013142377309,0.48134758604848454,0.1875
466,43.23367301295507,0.015856644171801222,0.5445082226725758,0.1875
467,0.0,0.0,0.5083926934883994,0.1875
468,0.0,0.0,0.5589445204587993,0.1875
469,26.621980906105186,0.007447685787027306,0.43171458455532546,0.1875
470,40.89301571259574,0.014174252576687215,0.4056703263132763,0.1875
471,52.27203336389014,0.022716931858423606,0.5098030773349637,0.08750000000000001
472,24.90576369829913,0.0068296756465297806,0.4611058268310186,0.1875
473,22.930279822851528,0.006154866863217006,0.5008951427742747,0.1875
474,34.36959380800504,0.010898287989257443,0.5446866715518228,0.17500000000000002
475,0.0,0.0,0.4680782137659434,0.1875
476,27.251891831838194,0.0077597719769596845,0.5105713008390208,0.1875
477,0.0,0.0,0.4788711787784324,0.1875
478,29.215741394270996,0.008592690694704518,0.5491707596036693,0.08750000000000001
479,49.47144635233974,0.020331900899962382,0.5210639718325799,0.1875
480,18.398262025787346,0.00462383751423023,0.42515479312402404,0.1875
481,12.128364646498262,0.002880215631706583,0.5706948154837439,0.1875
482,0.0,0.0,0.5231610602316935,0.08750000000000001
